location,store_name,item_id,margin,timestamp
Newcastle,Coop,19,3.93,2017-02-12 06:45:15
Newcastle,Tesco,26,8.90,2016-10-23 17:57:42
Newcastle,Spar,15,7.25,2016-04-14 08:06:15
Edinburgh,Coop,14,0.36,2016-08-02 12:09:28
Glasglow,Morissons,52,8.17,2016-07-30 21:56:15
Newcastle,Morissons,54,9.60,2017-03-04 14:42:56
Birmingham,Aldi,54,9.60,2016-08-03 23:24:51
Newcastle,Aldi,4,1.98,2016-10-31 09:45:10
Birmingham,Coop,45,8.92,2017-03-01 02:19:46
Birmingham,Sainsbury,46,0.99,2016-09-22 08:54:28
Glasglow,Tesco,14,0.36,2016-10-16 09:42:25
London,Spar,50,3.06,2016-11-11 16:07:31
Newcastle,Spar,31,6.10,2016-08-22 14:25:32
Edinburgh,Morissons,34,9.47,2016-05-07 15:20:18
London,Morissons,24,3.44,2016-04-21 20:31:56
Edinburgh,Spar,29,1.14,2016-10-14 22:32:41
Glasglow,Spar,15,7.25,2016-05-20 08:07:39
Edinburgh,Morissons,3,5.55,2016-07-17 12:53:46
Newcastle,Morissons,3,5.55,2016-08-13 10:51:04
Newcastle,Lidil,60,3.85,2016-11-21 09:08:59
Manchester,Aldi,56,9.55,2016-08-19 12:55:08
Newcastle,Aldi,45,8.92,2017-02-17 16:23:32
London,Tesco,34,9.47,2016-08-20 07:56:11
Birmingham,Morissons,23,7.37,2016-05-11 15:03:02
Newcastle,Sainsbury,34,9.47,2016-10-29 17:29:34
Glasglow,Sainsbury,20,6.97,2017-02-09 16:22:21
Glasglow,Aldi,28,3.99,2016-08-31 06:45:24
London,Spar,30,4.50,2016-11-07 14:52:50
Edinburgh,Spar,60,3.85,2016-09-26 15:37:58
Newcastle,Coop,46,0.99,2016-06-19 08:20:11
Edinburgh,Spar,7,1.31,2017-02-01 14:46:50
Glasglow,Sainsbury,11,5.41,2016-08-10 05:38:57
Birmingham,Coop,26,8.90,2016-09-13 06:00:29
Birmingham,Lidil,28,3.99,2016-11-28 15:22:33
London,Tesco,16,6.00,2017-02-04 21:21:42
Newcastle,Sainsbury,28,3.99,2016-11-07 10:20:00
Birmingham,Morissons,44,4.94,2016-05-31 05:29:00
Newcastle,Spar,44,4.94,2017-01-08 09:20:41
London,Tesco,51,3.86,2016-12-31 14:50:53
Newcastle,Spar,29,1.14,2016-10-30 03:10:28
Glasglow,Lidil,1,1.30,2017-01-30 03:29:20
Edinburgh,Aldi,33,6.82,2016-11-07 00:03:08
Edinburgh,Lidil,35,2.13,2016-12-11 06:54:20
Edinburgh,Coop,7,1.31,2017-02-06 00:58:51
Edinburgh,Morissons,22,1.07,2016-03-13 22:32:28
Edinburgh,Lidil,5,7.93,2016-04-29 16:22:04
Newcastle,Lidil,35,2.13,2016-03-06 19:33:25
Birmingham,Sainsbury,6,4.36,2016-07-23 12:42:16
London,Sainsbury,20,6.97,2017-02-06 10:15:35
Glasglow,Morissons,3,5.55,2016-05-25 12:45:41
Glasglow,Tesco,35,2.13,2016-04-16 00:58:57
Birmingham,Aldi,3,5.55,2016-08-13 17:38:49
Newcastle,Tesco,57,4.52,2017-02-13 06:22:23
Glasglow,Morissons,32,5.49,2016-04-07 04:49:30
London,Sainsbury,37,8.00,2017-03-09 00:50:45
Manchester,Sainsbury,18,3.99,2017-02-25 21:21:31
Glasglow,Spar,36,5.67,2016-10-30 15:46:36
Birmingham,Tesco,42,9.19,2016-11-13 01:30:31
Birmingham,Tesco,43,4.40,2017-02-03 21:09:50
Glasglow,Aldi,1,1.30,2016-11-04 04:36:17
Manchester,Lidil,48,1.26,2016-12-02 22:25:25
Birmingham,Lidil,10,3.50,2016-05-21 04:26:11
Birmingham,Coop,52,8.17,2016-09-28 18:43:00
Manchester,Tesco,52,8.17,2016-08-19 19:10:05
Newcastle,Lidil,48,1.26,2016-09-23 06:25:05
Edinburgh,Aldi,18,3.99,2017-02-09 00:17:24
Edinburgh,Tesco,53,4.90,2017-02-08 00:29:35
Birmingham,Morissons,26,8.90,2016-04-12 11:08:07
Birmingham,Tesco,11,5.41,2016-10-19 00:27:59
London,Coop,47,7.05,2016-08-24 09:51:21
Newcastle,Aldi,8,8.32,2016-06-02 15:18:05
London,Morissons,57,4.52,2016-06-05 04:30:34
Birmingham,Lidil,16,6.00,2016-04-23 23:31:44
Newcastle,Spar,45,8.92,2017-02-16 08:26:14
Manchester,Spar,17,6.34,2016-12-08 02:21:49
London,Tesco,23,7.37,2017-03-09 15:39:22
Newcastle,Sainsbury,27,4.42,2017-01-31 02:19:40
London,Sainsbury,15,7.25,2016-05-18 05:30:57
Glasglow,Aldi,37,8.00,2016-07-25 19:34:35
London,Sainsbury,31,6.10,2016-07-01 09:14:00
Newcastle,Coop,50,3.06,2016-08-21 16:09:53
Newcastle,Tesco,9,2.35,2016-09-04 05:41:42
London,Lidil,53,4.90,2017-01-02 12:04:30
Birmingham,Morissons,20,6.97,2016-11-09 21:45:06
Newcastle,Coop,32,5.49,2016-06-18 00:26:52
Glasglow,Coop,23,7.37,2016-06-29 20:47:58
Manchester,Sainsbury,60,3.85,2016-07-17 07:41:46
Manchester,Lidil,50,3.06,2016-05-28 09:38:13
Newcastle,Spar,49,3.94,2016-10-08 17:57:33
Glasglow,Aldi,28,3.99,2017-02-12 03:30:02
Glasglow,Aldi,9,2.35,2017-02-07 13:28:58
Edinburgh,Lidil,36,5.67,2016-05-20 13:45:35
Edinburgh,Morissons,48,1.26,2017-03-13 08:38:55
London,Tesco,4,1.98,2016-12-05 08:39:25
Birmingham,Lidil,50,3.06,2016-07-06 03:51:29
Manchester,Sainsbury,29,1.14,2016-05-17 11:40:47
Edinburgh,Sainsbury,45,8.92,2016-10-24 12:37:41
Edinburgh,Aldi,45,8.92,2016-04-30 06:01:25
Glasglow,Spar,22,1.07,2016-12-23 12:38:21
Manchester,Coop,56,9.55,2016-10-23 07:54:08
Edinburgh,Tesco,35,2.13,2016-10-02 00:29:36
Manchester,Sainsbury,14,0.36,2016-05-26 06:36:12
Newcastle,Aldi,34,9.47,2016-03-18 14:40:32
Edinburgh,Sainsbury,43,4.40,2017-02-11 22:08:57
Edinburgh,Tesco,27,4.42,2016-12-21 11:11:15
Glasglow,Aldi,27,4.42,2016-05-20 12:39:18
Manchester,Sainsbury,57,4.52,2016-08-26 09:01:06
Edinburgh,Aldi,44,4.94,2016-04-13 05:46:52
Manchester,Coop,31,6.10,2016-08-22 19:46:39
Manchester,Aldi,19,3.93,2016-04-18 20:20:24
Manchester,Tesco,59,0.54,2016-04-29 12:07:51
London,Coop,38,8.22,2016-11-11 07:48:28
Manchester,Tesco,3,5.55,2016-10-11 19:53:42
Newcastle,Aldi,41,6.96,2016-04-30 02:48:32
Birmingham,Aldi,25,9.94,2016-07-08 04:43:56
Manchester,Tesco,46,0.99,2016-12-07 15:38:06
London,Coop,27,4.42,2016-08-16 02:33:04
Birmingham,Lidil,8,8.32,2016-05-24 04:41:44
Glasglow,Aldi,22,1.07,2017-02-15 00:08:40
Birmingham,Morissons,28,3.99,2016-05-11 18:49:00
Birmingham,Sainsbury,48,1.26,2016-04-15 08:55:34
Glasglow,Spar,24,3.44,2016-10-30 19:36:00
Manchester,Lidil,38,8.22,2016-10-09 11:00:49
Glasglow,Tesco,1,1.30,2016-05-24 13:55:37
Edinburgh,Tesco,3,5.55,2017-02-25 06:13:08
London,Coop,59,0.54,2016-12-17 10:50:22
Manchester,Tesco,43,4.40,2017-01-20 15:33:19
Glasglow,Coop,44,4.94,2016-03-19 01:47:59
Newcastle,Aldi,14,0.36,2016-08-07 19:44:50
Edinburgh,Lidil,9,2.35,2016-12-28 14:40:48
Newcastle,Tesco,5,7.93,2016-12-07 07:36:41
Manchester,Spar,51,3.86,2016-08-11 19:12:47
Newcastle,Lidil,1,1.30,2017-02-16 08:49:09
London,Coop,9,2.35,2017-03-03 12:47:09
Glasglow,Morissons,14,0.36,2016-03-24 22:39:58
London,Lidil,29,1.14,2016-11-06 08:46:50
Manchester,Aldi,16,6.00,2016-07-20 10:58:47
London,Aldi,56,9.55,2016-08-23 05:31:42
Newcastle,Lidil,37,8.00,2016-03-03 08:13:11
London,Tesco,29,1.14,2016-10-12 19:49:36
Glasglow,Lidil,42,9.19,2017-01-14 19:11:11
London,Aldi,3,5.55,2016-08-28 17:52:25
Edinburgh,Morissons,28,3.99,2016-09-17 21:01:17
Glasglow,Spar,57,4.52,2016-05-08 12:44:53
Manchester,Morissons,21,5.78,2017-02-03 08:04:31
Newcastle,Spar,47,7.05,2016-06-01 00:41:40
Edinburgh,Sainsbury,6,4.36,2016-09-02 20:03:29
Edinburgh,Tesco,2,2.38,2016-10-20 17:35:26
Glasglow,Aldi,4,1.98,2016-03-04 18:57:44
Newcastle,Morissons,57,4.52,2017-02-26 08:48:09
Edinburgh,Tesco,1,1.30,2016-04-17 21:02:49
Birmingham,Aldi,8,8.32,2017-01-03 01:11:13
London,Sainsbury,12,5.99,2017-02-25 19:42:24
Manchester,Coop,42,9.19,2017-03-03 12:37:59
Edinburgh,Morissons,7,1.31,2016-10-18 01:39:20
Newcastle,Coop,24,3.44,2016-04-22 00:46:38
Newcastle,Spar,32,5.49,2016-05-20 15:48:31
Manchester,Tesco,18,3.99,2016-06-26 18:03:30
London,Spar,25,9.94,2016-10-17 04:13:40
Birmingham,Tesco,21,5.78,2017-01-09 08:06:03
London,Sainsbury,38,8.22,2016-03-02 05:33:53
London,Lidil,51,3.86,2017-01-16 10:41:16
Birmingham,Sainsbury,53,4.90,2016-09-18 11:04:25
London,Coop,42,9.19,2016-09-08 14:47:07
Birmingham,Lidil,51,3.86,2016-03-04 15:07:58
Glasglow,Tesco,26,8.90,2016-07-23 18:07:08
Birmingham,Spar,35,2.13,2016-03-21 00:55:29
Birmingham,Coop,2,2.38,2017-01-05 06:29:10
Edinburgh,Aldi,39,5.92,2016-11-17 15:56:54
Edinburgh,Morissons,7,1.31,2016-10-21 11:25:58
Birmingham,Morissons,36,5.67,2016-12-15 03:26:19
Edinburgh,Coop,44,4.94,2016-10-08 08:03:17
Edinburgh,Aldi,15,7.25,2016-06-04 15:25:37
Edinburgh,Morissons,43,4.40,2017-02-20 21:12:41
London,Spar,22,1.07,2016-07-17 17:42:24
London,Sainsbury,55,4.70,2017-02-18 23:17:08
Glasglow,Lidil,37,8.00,2016-07-15 22:35:09
Birmingham,Spar,8,8.32,2017-01-16 06:08:03
London,Tesco,59,0.54,2016-12-22 15:48:04
Birmingham,Spar,32,5.49,2016-08-06 13:15:00
Glasglow,Spar,51,3.86,2016-08-13 13:15:48
Birmingham,Lidil,14,0.36,2016-09-17 06:32:53
Newcastle,Lidil,39,5.92,2016-10-24 00:05:47
Birmingham,Morissons,56,9.55,2016-04-14 02:06:53
Manchester,Tesco,59,0.54,2017-01-21 12:13:22
Newcastle,Aldi,17,6.34,2016-09-16 13:00:46
London,Tesco,20,6.97,2016-11-28 22:06:48
Manchester,Aldi,46,0.99,2016-11-17 13:12:42
London,Aldi,50,3.06,2016-12-23 02:24:30
Edinburgh,Morissons,6,4.36,2016-06-04 11:14:37
Birmingham,Spar,4,1.98,2016-05-22 06:16:00
Glasglow,Spar,33,6.82,2016-06-30 01:20:49
Glasglow,Coop,22,1.07,2016-09-16 02:13:31
London,Coop,33,6.82,2017-03-04 04:24:43
London,Coop,26,8.90,2016-04-20 16:51:14
Glasglow,Lidil,33,6.82,2016-07-31 01:48:26
Newcastle,Spar,26,8.90,2016-10-11 20:40:01
Birmingham,Aldi,27,4.42,2016-04-21 16:37:20
Manchester,Aldi,43,4.40,2016-05-12 06:48:17
Manchester,Morissons,30,4.50,2016-05-06 06:26:27
Newcastle,Sainsbury,13,8.53,2016-12-28 07:48:03
Manchester,Tesco,21,5.78,2016-03-30 07:51:30
Glasglow,Lidil,37,8.00,2016-07-29 12:05:14
Edinburgh,Tesco,29,1.14,2016-08-02 06:03:07
London,Lidil,16,6.00,2016-03-03 15:19:30
Glasglow,Aldi,24,3.44,2016-09-02 09:56:33
Birmingham,Coop,10,3.50,2016-05-28 04:26:59
Newcastle,Sainsbury,56,9.55,2016-03-11 17:01:46
Newcastle,Aldi,1,1.30,2016-08-16 14:09:31
Newcastle,Sainsbury,23,7.37,2016-07-22 21:58:57
London,Sainsbury,4,1.98,2016-10-04 06:28:52
London,Aldi,29,1.14,2016-08-06 05:06:06
London,Morissons,19,3.93,2016-10-11 02:11:25
Edinburgh,Lidil,48,1.26,2016-12-18 13:56:51
Manchester,Morissons,15,7.25,2016-03-05 05:30:19
Edinburgh,Spar,27,4.42,2016-09-25 05:22:20
Glasglow,Coop,44,4.94,2017-02-15 21:39:55
Glasglow,Lidil,28,3.99,2016-05-29 01:41:52
Edinburgh,Spar,30,4.50,2016-05-22 18:16:47
Glasglow,Morissons,58,9.94,2016-08-21 17:38:55
London,Spar,22,1.07,2017-02-16 23:46:06
Glasglow,Coop,7,1.31,2016-07-31 20:11:03
Newcastle,Tesco,60,3.85,2016-12-08 14:56:22
Edinburgh,Aldi,12,5.99,2016-04-03 07:46:22
Edinburgh,Lidil,55,4.70,2017-01-09 08:12:42
Glasglow,Coop,2,2.38,2016-11-16 03:11:47
Glasglow,Morissons,33,6.82,2016-11-28 09:14:57
Manchester,Morissons,6,4.36,2016-03-31 14:07:07
Manchester,Lidil,41,6.96,2016-06-04 05:04:22
Glasglow,Lidil,46,0.99,2016-05-24 14:11:05
Newcastle,Aldi,29,1.14,2016-04-26 05:55:19
Edinburgh,Morissons,28,3.99,2016-08-27 17:06:16
Birmingham,Lidil,12,5.99,2017-01-31 01:02:58
Manchester,Coop,2,2.38,2016-12-01 21:31:27
Edinburgh,Sainsbury,22,1.07,2016-08-06 11:36:07
Newcastle,Spar,21,5.78,2016-09-03 19:56:33
Manchester,Aldi,5,7.93,2017-02-19 05:33:42
London,Aldi,29,1.14,2017-01-18 02:02:18
Glasglow,Aldi,39,5.92,2016-10-06 14:10:10
Birmingham,Sainsbury,50,3.06,2016-12-10 13:33:54
Glasglow,Coop,47,7.05,2017-02-03 16:22:41
Birmingham,Spar,37,8.00,2016-11-16 19:23:29
Manchester,Sainsbury,18,3.99,2016-11-06 15:48:35
Newcastle,Coop,43,4.40,2016-10-01 13:21:02
Birmingham,Morissons,53,4.90,2017-03-02 02:41:16
London,Sainsbury,29,1.14,2016-11-14 03:13:51
London,Sainsbury,60,3.85,2017-01-23 02:15:41
Edinburgh,Lidil,9,2.35,2016-08-08 20:55:40
Edinburgh,Aldi,57,4.52,2016-12-11 00:08:15
Glasglow,Lidil,45,8.92,2017-03-06 21:15:31
Birmingham,Lidil,54,9.60,2016-03-30 06:02:36
Newcastle,Lidil,12,5.99,2016-07-23 11:08:02
Newcastle,Aldi,12,5.99,2016-12-07 18:33:22
Newcastle,Aldi,39,5.92,2016-04-25 20:45:16
Edinburgh,Coop,56,9.55,2016-11-17 22:53:14
Manchester,Sainsbury,1,1.30,2017-01-10 19:26:10
Manchester,Tesco,41,6.96,2017-01-13 13:54:24
Newcastle,Sainsbury,54,9.60,2016-05-19 05:21:16
Manchester,Sainsbury,41,6.96,2016-04-21 18:38:05
Newcastle,Tesco,27,4.42,2016-07-20 01:27:33
Glasglow,Spar,48,1.26,2017-02-12 04:56:10
Glasglow,Coop,22,1.07,2016-11-17 04:06:11
Newcastle,Spar,49,3.94,2016-11-27 01:49:13
Edinburgh,Spar,19,3.93,2017-02-24 02:06:00
Glasglow,Sainsbury,17,6.34,2016-12-07 07:28:34
Birmingham,Lidil,57,4.52,2017-01-17 10:56:12
London,Coop,43,4.40,2016-10-08 14:11:30
Glasglow,Aldi,3,5.55,2016-09-09 17:07:36
Manchester,Spar,47,7.05,2016-08-25 14:59:38
Manchester,Tesco,53,4.90,2016-08-03 02:26:11
Glasglow,Coop,28,3.99,2016-07-16 11:52:23
Newcastle,Coop,37,8.00,2016-05-29 04:22:32
Birmingham,Lidil,60,3.85,2016-06-25 11:11:13
Manchester,Morissons,21,5.78,2016-12-09 02:03:30
Birmingham,Lidil,20,6.97,2016-11-19 04:55:19
Newcastle,Tesco,40,1.87,2016-05-27 03:41:10
London,Sainsbury,21,5.78,2016-06-21 02:06:50
Manchester,Lidil,56,9.55,2016-06-27 21:33:57
Glasglow,Lidil,18,3.99,2016-12-03 05:33:18
Edinburgh,Aldi,60,3.85,2017-02-18 13:34:09
London,Tesco,42,9.19,2016-12-18 05:53:53
London,Spar,15,7.25,2017-01-29 08:08:30
Glasglow,Morissons,28,3.99,2016-09-07 03:54:50
Edinburgh,Tesco,49,3.94,2016-11-17 01:28:39
Birmingham,Sainsbury,13,8.53,2017-02-06 11:24:17
Birmingham,Sainsbury,58,9.94,2016-05-27 18:32:18
London,Morissons,6,4.36,2016-11-07 15:43:42
Manchester,Lidil,29,1.14,2016-08-03 11:53:27
Edinburgh,Coop,32,5.49,2016-05-15 03:15:47
Edinburgh,Spar,1,1.30,2016-08-08 18:34:10
Newcastle,Sainsbury,17,6.34,2016-05-28 04:03:29
London,Tesco,33,6.82,2016-04-02 15:38:18
London,Aldi,18,3.99,2016-09-28 19:47:26
Newcastle,Spar,9,2.35,2017-02-25 23:38:36
Edinburgh,Morissons,45,8.92,2016-05-03 01:19:48
London,Sainsbury,33,6.82,2017-01-03 23:12:03
Newcastle,Sainsbury,1,1.30,2016-04-28 00:34:36
Edinburgh,Coop,48,1.26,2016-12-11 11:46:49
London,Morissons,52,8.17,2016-05-20 03:41:15
Newcastle,Morissons,2,2.38,2017-01-23 08:21:00
Edinburgh,Tesco,43,4.40,2016-09-24 09:06:57
London,Sainsbury,8,8.32,2016-07-23 16:38:32
Edinburgh,Morissons,31,6.10,2016-09-10 15:29:14
Glasglow,Morissons,16,6.00,2016-07-27 23:11:33
Manchester,Morissons,37,8.00,2016-07-15 11:32:33
Newcastle,Spar,3,5.55,2016-10-26 21:02:23
Edinburgh,Lidil,55,4.70,2016-03-02 15:59:05
Newcastle,Lidil,20,6.97,2016-04-06 19:25:28
Newcastle,Spar,23,7.37,2017-03-07 20:11:58
Glasglow,Spar,42,9.19,2016-04-02 21:45:41
Manchester,Coop,48,1.26,2016-10-11 14:33:09
Birmingham,Morissons,35,2.13,2016-04-19 05:26:14
Glasglow,Morissons,51,3.86,2016-04-09 17:56:12
Newcastle,Spar,31,6.10,2016-12-16 11:36:02
London,Lidil,20,6.97,2016-04-08 15:02:05
Manchester,Lidil,2,2.38,2016-07-18 21:35:58
Glasglow,Lidil,25,9.94,2016-04-16 23:26:56
Manchester,Tesco,30,4.50,2017-02-16 23:03:17
Edinburgh,Tesco,15,7.25,2016-09-24 20:48:12
London,Morissons,2,2.38,2016-06-03 07:56:25
Birmingham,Morissons,12,5.99,2016-04-20 03:36:22
London,Coop,24,3.44,2016-10-25 21:36:48
London,Aldi,43,4.40,2016-03-30 15:02:32
Manchester,Morissons,13,8.53,2016-04-11 14:22:23
Manchester,Morissons,8,8.32,2016-09-18 12:57:41
Newcastle,Sainsbury,49,3.94,2016-12-25 08:48:06
London,Morissons,38,8.22,2017-03-12 16:06:25
Manchester,Aldi,45,8.92,2016-07-15 19:09:03
Newcastle,Coop,41,6.96,2016-11-15 22:12:17
Newcastle,Tesco,11,5.41,2016-04-26 04:25:48
Newcastle,Spar,21,5.78,2016-06-23 02:49:07
London,Tesco,5,7.93,2016-04-01 16:46:16
Edinburgh,Coop,32,5.49,2017-01-30 05:28:35
Birmingham,Lidil,6,4.36,2016-11-16 00:30:30
Newcastle,Aldi,5,7.93,2017-02-07 04:33:07
Edinburgh,Tesco,59,0.54,2017-01-13 21:57:01
Birmingham,Lidil,38,8.22,2017-01-31 19:15:12
Newcastle,Sainsbury,60,3.85,2016-11-04 13:27:27
London,Spar,28,3.99,2016-06-17 15:14:19
London,Sainsbury,5,7.93,2017-01-28 01:15:35
Birmingham,Tesco,34,9.47,2017-02-16 09:09:35
Manchester,Lidil,21,5.78,2016-07-23 16:26:26
Birmingham,Aldi,60,3.85,2016-08-20 09:08:29
Manchester,Morissons,33,6.82,2016-06-25 20:38:57
Edinburgh,Sainsbury,44,4.94,2016-09-30 20:33:04
Newcastle,Spar,57,4.52,2016-07-23 03:11:13
Newcastle,Coop,35,2.13,2016-03-05 23:08:58
Glasglow,Coop,30,4.50,2016-10-16 02:28:53
Edinburgh,Sainsbury,2,2.38,2016-10-16 11:44:04
Newcastle,Coop,4,1.98,2016-11-17 12:07:53
Newcastle,Coop,59,0.54,2017-03-15 17:55:04
Edinburgh,Morissons,28,3.99,2016-11-29 03:46:11
Birmingham,Aldi,13,8.53,2017-01-15 22:06:07
Newcastle,Morissons,51,3.86,2017-02-06 14:07:20
Edinburgh,Morissons,6,4.36,2016-07-25 11:34:54
Newcastle,Spar,16,6.00,2016-07-25 01:09:02
Birmingham,Aldi,23,7.37,2016-11-27 18:59:18
Glasglow,Coop,59,0.54,2016-05-29 08:43:43
Newcastle,Lidil,48,1.26,2016-09-20 11:35:19
Manchester,Morissons,11,5.41,2016-11-15 14:07:22
London,Sainsbury,5,7.93,2017-03-01 07:22:13
Manchester,Spar,25,9.94,2016-10-20 01:46:47
Edinburgh,Spar,60,3.85,2016-07-11 03:28:57
London,Sainsbury,44,4.94,2016-10-10 13:32:36
Birmingham,Tesco,38,8.22,2016-12-04 05:55:59
London,Morissons,29,1.14,2016-07-20 04:45:47
Edinburgh,Tesco,44,4.94,2016-11-05 16:08:32
Newcastle,Tesco,58,9.94,2016-08-08 20:45:38
London,Sainsbury,5,7.93,2016-12-11 10:14:39
London,Aldi,7,1.31,2016-10-03 11:02:38
Edinburgh,Spar,29,1.14,2016-05-13 14:13:28
Newcastle,Spar,23,7.37,2016-06-27 21:58:53
Manchester,Aldi,45,8.92,2016-04-28 18:58:21
Manchester,Aldi,52,8.17,2017-03-14 09:47:55
Manchester,Spar,34,9.47,2016-10-07 06:08:13
Edinburgh,Tesco,59,0.54,2016-04-14 20:36:03
London,Morissons,58,9.94,2017-01-20 23:45:45
London,Coop,5,7.93,2016-08-27 06:11:31
Manchester,Coop,26,8.90,2016-04-14 09:45:34
Glasglow,Coop,47,7.05,2017-02-15 09:15:10
London,Spar,48,1.26,2016-09-14 22:05:02
London,Aldi,39,5.92,2016-03-11 05:29:16
London,Tesco,25,9.94,2016-03-16 03:08:17
Glasglow,Spar,58,9.94,2016-11-22 08:52:21
Glasglow,Tesco,20,6.97,2016-05-06 12:36:31
Edinburgh,Lidil,24,3.44,2016-07-05 18:45:08
Manchester,Sainsbury,23,7.37,2016-06-22 18:33:18
Newcastle,Tesco,35,2.13,2016-05-21 15:24:59
London,Coop,53,4.90,2016-09-24 02:34:25
Birmingham,Tesco,19,3.93,2016-04-21 00:01:55
Edinburgh,Coop,50,3.06,2017-01-08 20:59:09
London,Spar,31,6.10,2016-03-16 07:58:01
Glasglow,Lidil,55,4.70,2016-10-15 05:13:10
Birmingham,Tesco,29,1.14,2016-11-02 15:11:57
Glasglow,Sainsbury,44,4.94,2016-11-24 19:17:46
Edinburgh,Sainsbury,1,1.30,2016-12-22 20:43:19
Newcastle,Tesco,58,9.94,2016-11-26 17:33:01
Edinburgh,Coop,27,4.42,2016-11-15 16:24:14
Manchester,Sainsbury,51,3.86,2016-10-25 19:07:26
Edinburgh,Sainsbury,48,1.26,2016-03-28 09:24:02
Glasglow,Coop,50,3.06,2016-03-24 18:20:38
Manchester,Sainsbury,29,1.14,2017-01-16 17:27:10
Glasglow,Lidil,47,7.05,2016-06-13 16:35:56
Glasglow,Aldi,6,4.36,2017-02-21 06:00:34
Newcastle,Aldi,30,4.50,2017-02-19 03:42:52
Manchester,Spar,30,4.50,2017-01-16 09:38:34
Edinburgh,Tesco,6,4.36,2016-12-14 03:19:56
Edinburgh,Morissons,47,7.05,2017-01-12 20:38:36
Newcastle,Aldi,8,8.32,2016-11-04 05:11:21
Edinburgh,Lidil,57,4.52,2016-03-04 19:43:43
Birmingham,Aldi,49,3.94,2017-01-09 14:12:33
London,Aldi,28,3.99,2016-11-06 18:19:09
Newcastle,Aldi,2,2.38,2016-12-29 04:53:19
Manchester,Morissons,38,8.22,2016-11-17 21:45:33
Edinburgh,Aldi,42,9.19,2017-02-10 01:38:53
Manchester,Coop,23,7.37,2016-07-01 06:50:07
Glasglow,Aldi,17,6.34,2016-05-21 17:10:43
Birmingham,Sainsbury,54,9.60,2016-12-23 09:11:47
Birmingham,Tesco,32,5.49,2016-04-10 22:46:55
Glasglow,Aldi,32,5.49,2017-02-14 10:29:08
Edinburgh,Morissons,4,1.98,2016-10-05 19:05:29
Glasglow,Morissons,55,4.70,2016-06-27 05:45:23
Birmingham,Tesco,35,2.13,2016-06-27 09:45:19
London,Spar,43,4.40,2016-06-04 01:12:53
Manchester,Spar,48,1.26,2016-11-29 16:57:41
London,Coop,11,5.41,2016-07-28 14:04:11
Glasglow,Morissons,38,8.22,2016-06-05 06:52:36
Glasglow,Tesco,46,0.99,2016-09-10 16:52:17
Birmingham,Sainsbury,57,4.52,2016-04-15 03:53:54
Manchester,Sainsbury,25,9.94,2016-03-05 18:14:10
Birmingham,Sainsbury,24,3.44,2017-02-26 05:47:47
Glasglow,Spar,34,9.47,2016-05-29 09:19:03
Newcastle,Aldi,35,2.13,2017-03-09 21:42:28
London,Coop,40,1.87,2016-08-13 02:05:27
Newcastle,Spar,32,5.49,2016-11-12 15:31:52
Edinburgh,Tesco,9,2.35,2016-09-01 08:15:35
Manchester,Tesco,30,4.50,2016-06-18 23:35:25
Newcastle,Coop,42,9.19,2016-11-04 21:44:43
Manchester,Lidil,50,3.06,2016-03-14 16:53:11
Edinburgh,Morissons,26,8.90,2016-03-30 10:51:20
Manchester,Morissons,57,4.52,2016-11-02 02:29:08
Birmingham,Aldi,13,8.53,2017-01-06 06:55:01
Edinburgh,Spar,12,5.99,2016-07-19 22:50:31
Glasglow,Coop,15,7.25,2017-01-06 09:35:59
Birmingham,Spar,48,1.26,2017-03-03 21:49:56
Edinburgh,Morissons,29,1.14,2017-02-14 00:02:29
Edinburgh,Tesco,60,3.85,2016-03-31 08:08:08
Newcastle,Coop,52,8.17,2016-11-14 09:36:46
Birmingham,Morissons,18,3.99,2016-11-25 00:58:49
Birmingham,Morissons,31,6.10,2016-06-17 05:08:04
Glasglow,Aldi,54,9.60,2016-08-24 15:44:31
Newcastle,Morissons,23,7.37,2016-08-17 14:15:48
Edinburgh,Lidil,36,5.67,2016-11-15 13:18:39
London,Morissons,43,4.40,2016-05-17 15:31:47
Glasglow,Lidil,46,0.99,2016-03-18 08:32:14
Manchester,Spar,34,9.47,2016-06-12 07:56:19
Birmingham,Tesco,20,6.97,2017-02-12 08:46:30
Newcastle,Sainsbury,25,9.94,2016-03-28 00:34:46
London,Tesco,46,0.99,2016-10-14 20:42:20
Edinburgh,Tesco,21,5.78,2016-06-16 06:05:43
Birmingham,Coop,29,1.14,2017-02-08 02:37:22
Birmingham,Lidil,37,8.00,2016-12-15 17:21:46
Manchester,Coop,19,3.93,2017-02-28 19:14:33
Manchester,Morissons,23,7.37,2017-03-10 19:59:57
Newcastle,Tesco,55,4.70,2016-11-29 07:08:57
Manchester,Coop,59,0.54,2016-04-06 08:00:25
Birmingham,Lidil,54,9.60,2017-02-21 20:17:15
Newcastle,Coop,14,0.36,2016-05-06 03:41:04
Manchester,Morissons,37,8.00,2016-03-31 05:35:19
Manchester,Coop,26,8.90,2016-07-15 05:53:13
Birmingham,Spar,29,1.14,2016-04-26 12:01:32
Edinburgh,Morissons,10,3.50,2016-04-08 11:48:00
Birmingham,Tesco,24,3.44,2016-07-27 02:17:58
Manchester,Coop,50,3.06,2017-01-01 06:46:32
Newcastle,Aldi,43,4.40,2016-05-26 19:10:52
Manchester,Tesco,21,5.78,2016-09-24 02:29:49
